CIP6 ID,CIP6,Year,Completions
190799,"Other Human Development, Family Studies, & Related Services",2018,48.0
190799,"Other Human Development, Family Studies, & Related Services",2019,67.0
190799,"Other Human Development, Family Studies, & Related Services",2020,106.0
190799,"Other Human Development, Family Studies, & Related Services",2021,181.0
190799,"Other Human Development, Family Studies, & Related Services",2022,193.0
190799,"Other Human Development, Family Studies, & Related Services",2023,178.0
190799,"Other Human Development, Family Studies, & Related Services",2024,125.0
190901,General Apparel & Textiles,2012,75.0
190901,General Apparel & Textiles,2013,63.0
190901,General Apparel & Textiles,2014,72.0
190901,General Apparel & Textiles,2015,54.0
190901,General Apparel & Textiles,2016,56.0
190901,General Apparel & Textiles,2017,54.0
190901,General Apparel & Textiles,2018,42.0
190901,General Apparel & Textiles,2019,50.0
190901,General Apparel & Textiles,2020,52.0
190901,General Apparel & Textiles,2021,44.0
190901,General Apparel & Textiles,2022,89.0
190901,General Apparel & Textiles,2023,68.0
190901,General Apparel & Textiles,2024,52.0
190902,Apparel & Textile Manufacture,2017,2.0
190902,Apparel & Textile Manufacture,2018,2.0
190902,Apparel & Textile Manufacture,2019,8.0
190902,Apparel & Textile Manufacture,2020,5.0
190902,Apparel & Textile Manufacture,2021,5.0
190902,Apparel & Textile Manufacture,2022,5.0
190902,Apparel & Textile Manufacture,2023,1.0
190902,Apparel & Textile Manufacture,2024,6.0
190905,Apparel & Textile Marketing Management,2012,42.0
190905,Apparel & Textile Marketing Management,2013,42.0
190905,Apparel & Textile Marketing Management,2014,46.0
190905,Apparel & Textile Marketing Management,2015,40.0
190905,Apparel & Textile Marketing Management,2016,66.0
190905,Apparel & Textile Marketing Management,2017,52.0
190905,Apparel & Textile Marketing Management,2018,67.0
190905,Apparel & Textile Marketing Management,2019,112.0
190905,Apparel & Textile Marketing Management,2020,106.0
190905,Apparel & Textile Marketing Management,2021,88.0
190905,Apparel & Textile Marketing Management,2022,16.0
190905,Apparel & Textile Marketing Management,2023,10.0
190905,Apparel & Textile Marketing Management,2024,16.0
190906,Fashion & Fabric Consultant,2013,0.0
190999,Other Apparel & Textiles,2012,1.0
190999,Other Apparel & Textiles,2013,2.0
190999,Other Apparel & Textiles,2014,1.0
190999,Other Apparel & Textiles,2015,2.0
190999,Other Apparel & Textiles,2016,4.0
190999,Other Apparel & Textiles,2017,5.0
190999,Other Apparel & Textiles,2018,7.0
190999,Other Apparel & Textiles,2019,11.0
190999,Other Apparel & Textiles,2020,6.0
190999,Other Apparel & Textiles,2021,2.0
199999,Other Family & Consumer Sciences,2012,35.0
199999,Other Family & Consumer Sciences,2013,25.0
199999,Other Family & Consumer Sciences,2014,41.0
199999,Other Family & Consumer Sciences,2015,9.0
199999,Other Family & Consumer Sciences,2016,14.0
199999,Other Family & Consumer Sciences,2017,6.0
199999,Other Family & Consumer Sciences,2018,9.0
199999,Other Family & Consumer Sciences,2019,9.0
199999,Other Family & Consumer Sciences,2020,5.0
199999,Other Family & Consumer Sciences,2021,8.0
199999,Other Family & Consumer Sciences,2022,3.0
199999,Other Family & Consumer Sciences,2023,6.0
199999,Other Family & Consumer Sciences,2024,5.0
220000,General Legal Studies,2012,362.0
220000,General Legal Studies,2013,385.0
220000,General Legal Studies,2014,407.0
220000,General Legal Studies,2015,367.0
220000,General Legal Studies,2016,347.0
220000,General Legal Studies,2017,316.0
220000,General Legal Studies,2018,264.0
220000,General Legal Studies,2019,293.0
220000,General Legal Studies,2020,373.0
220000,General Legal Studies,2021,334.0
220000,General Legal Studies,2022,425.0
220000,General Legal Studies,2023,396.0
220000,General Legal Studies,2024,356.0
220001,Pre-Law Studies,2015,16.0
220001,Pre-Law Studies,2016,14.0
220001,Pre-Law Studies,2017,19.0
220001,Pre-Law Studies,2018,36.0
220001,Pre-Law Studies,2019,51.0
220001,Pre-Law Studies,2020,114.0
220001,Pre-Law Studies,2021,83.0
220001,Pre-Law Studies,2022,59.0
220001,Pre-Law Studies,2023,86.0
220001,Pre-Law Studies,2024,42.0
220099,"Non-Professional Legal Studies, Other",2021,1.0
220099,"Non-Professional Legal Studies, Other",2022,0.0
220201,General Advanced Legal Studies,2012,1306.0
220201,General Advanced Legal Studies,2013,1467.0
220201,General Advanced Legal Studies,2014,1717.0
220201,General Advanced Legal Studies,2015,1880.0
220201,General Advanced Legal Studies,2016,1981.0
220201,General Advanced Legal Studies,2017,2245.0
220201,General Advanced Legal Studies,2018,2241.0
220201,General Advanced Legal Studies,2019,2260.0
220201,General Advanced Legal Studies,2020,2645.0
220201,General Advanced Legal Studies,2021,1869.0
220201,General Advanced Legal Studies,2022,3757.0
220201,General Advanced Legal Studies,2023,3536.0
220201,General Advanced Legal Studies,2024,3668.0
220202,Programs for Foreign Lawyers,2012,808.0
220202,Programs for Foreign Lawyers,2013,952.0
220202,Programs for Foreign Lawyers,2014,1065.0
220202,Programs for Foreign Lawyers,2015,1201.0
220202,Programs for Foreign Lawyers,2016,1277.0
220202,Programs for Foreign Lawyers,2017,1387.0
220202,Programs for Foreign Lawyers,2018,1757.0
220202,Programs for Foreign Lawyers,2019,1905.0
220202,Programs for Foreign Lawyers,2020,1823.0
220202,Programs for Foreign Lawyers,2021,770.0
220202,Programs for Foreign Lawyers,2022,2216.0
220202,Programs for Foreign Lawyers,2023,1716.0
220202,Programs for Foreign Lawyers,2024,1560.0
220203,Legal Studies & Jurisprudence,2012,247.0
220203,Legal Studies & Jurisprudence,2013,270.0
220203,Legal Studies & Jurisprudence,2014,306.0
220203,Legal Studies & Jurisprudence,2015,363.0
220203,Legal Studies & Jurisprudence,2016,371.0
220203,Legal Studies & Jurisprudence,2017,465.0
220203,Legal Studies & Jurisprudence,2018,474.0
220203,Legal Studies & Jurisprudence,2019,558.0
220203,Legal Studies & Jurisprudence,2020,692.0
220203,Legal Studies & Jurisprudence,2021,574.0
220203,Legal Studies & Jurisprudence,2022,881.0
220203,Legal Studies & Jurisprudence,2023,743.0
220203,Legal Studies & Jurisprudence,2024,699.0
220205,"Banking, Corporate, Finance, & Securities Law",2012,235.0
220205,"Banking, Corporate, Finance, & Securities Law",2013,163.0
220205,"Banking, Corporate, Finance, & Securities Law",2014,275.0
220205,"Banking, Corporate, Finance, & Securities Law",2015,256.0
220205,"Banking, Corporate, Finance, & Securities Law",2016,277.0
220205,"Banking, Corporate, Finance, & Securities Law",2017,306.0
220205,"Banking, Corporate, Finance, & Securities Law",2018,271.0
220205,"Banking, Corporate, Finance, & Securities Law",2019,216.0
220205,"Banking, Corporate, Finance, & Securities Law",2020,246.0
220205,"Banking, Corporate, Finance, & Securities Law",2021,114.0
220205,"Banking, Corporate, Finance, & Securities Law",2022,295.0
220205,"Banking, Corporate, Finance, & Securities Law",2023,246.0
220205,"Banking, Corporate, Finance, & Securities Law",2024,274.0
220206,Comparative Law,2012,62.0
220206,Comparative Law,2013,39.0
220206,Comparative Law,2014,51.0
220206,Comparative Law,2015,51.0
220206,Comparative Law,2016,56.0
220206,Comparative Law,2017,55.0
220206,Comparative Law,2018,49.0
220206,Comparative Law,2019,42.0
220206,Comparative Law,2020,31.0
220206,Comparative Law,2021,28.0
220206,Comparative Law,2022,29.0
220206,Comparative Law,2023,33.0
220206,Comparative Law,2024,22.0
220207,"Energy, Environment, & Natural Resources Law",2012,98.0
220207,"Energy, Environment, & Natural Resources Law",2013,92.0
220207,"Energy, Environment, & Natural Resources Law",2014,91.0
220207,"Energy, Environment, & Natural Resources Law",2015,128.0
220207,"Energy, Environment, & Natural Resources Law",2016,126.0
220207,"Energy, Environment, & Natural Resources Law",2017,141.0
220207,"Energy, Environment, & Natural Resources Law",2018,198.0
220207,"Energy, Environment, & Natural Resources Law",2019,178.0
220207,"Energy, Environment, & Natural Resources Law",2020,189.0
220207,"Energy, Environment, & Natural Resources Law",2021,168.0
220207,"Energy, Environment, & Natural Resources Law",2022,145.0
220207,"Energy, Environment, & Natural Resources Law",2023,118.0
220207,"Energy, Environment, & Natural Resources Law",2024,111.0
220208,Health Law,2012,162.0
220208,Health Law,2013,195.0
220208,Health Law,2014,214.0
220208,Health Law,2015,195.0
220208,Health Law,2016,218.0
220208,Health Law,2017,256.0
220208,Health Law,2018,295.0
220208,Health Law,2019,364.0
220208,Health Law,2020,369.0
220208,Health Law,2021,308.0
220208,Health Law,2022,344.0
220208,Health Law,2023,369.0
220208,Health Law,2024,301.0
220209,International Law & Legal Studies,2012,332.0
220209,International Law & Legal Studies,2013,409.0
220209,International Law & Legal Studies,2014,634.0
220209,International Law & Legal Studies,2015,565.0
220209,International Law & Legal Studies,2016,604.0
220209,International Law & Legal Studies,2017,532.0
220209,International Law & Legal Studies,2018,551.0
220209,International Law & Legal Studies,2019,534.0
220209,International Law & Legal Studies,2020,491.0
220209,International Law & Legal Studies,2021,235.0
220209,International Law & Legal Studies,2022,469.0
220209,International Law & Legal Studies,2023,428.0
220209,International Law & Legal Studies,2024,387.0
220210,"International Business, Trade, & Tax Law",2012,139.0
220210,"International Business, Trade, & Tax Law",2013,217.0
220210,"International Business, Trade, & Tax Law",2014,268.0
220210,"International Business, Trade, & Tax Law",2015,261.0
220210,"International Business, Trade, & Tax Law",2016,317.0
220210,"International Business, Trade, & Tax Law",2017,249.0
220210,"International Business, Trade, & Tax Law",2018,293.0
220210,"International Business, Trade, & Tax Law",2019,261.0
220210,"International Business, Trade, & Tax Law",2020,319.0
220210,"International Business, Trade, & Tax Law",2021,187.0
220210,"International Business, Trade, & Tax Law",2022,363.0
220210,"International Business, Trade, & Tax Law",2023,242.0
220210,"International Business, Trade, & Tax Law",2024,288.0
220211,Tax Law,2012,704.0
220211,Tax Law,2013,635.0
220211,Tax Law,2014,755.0
220211,Tax Law,2015,768.0
220211,Tax Law,2016,824.0
220211,Tax Law,2017,808.0
220211,Tax Law,2018,804.0
220211,Tax Law,2019,766.0
220211,Tax Law,2020,776.0
220211,Tax Law,2021,698.0
220211,Tax Law,2022,872.0
220211,Tax Law,2023,667.0
220211,Tax Law,2024,636.0
220212,Intellectual Property Law,2012,119.0
220212,Intellectual Property Law,2013,118.0
220212,Intellectual Property Law,2014,138.0
220212,Intellectual Property Law,2015,144.0
220212,Intellectual Property Law,2016,147.0
220212,Intellectual Property Law,2017,136.0
220212,Intellectual Property Law,2018,112.0
220212,Intellectual Property Law,2019,111.0
220212,Intellectual Property Law,2020,113.0
220212,Intellectual Property Law,2021,62.0
220212,Intellectual Property Law,2022,118.0
220212,Intellectual Property Law,2023,91.0
220212,Intellectual Property Law,2024,101.0
220213,Patent Law,2020,4.0
220213,Patent Law,2021,1.0
220213,Patent Law,2022,2.0
220213,Patent Law,2023,0.0
220213,Patent Law,2024,0.0
220216,Compliance Law,2021,0.0
220216,Compliance Law,2022,0.0
220216,Compliance Law,2023,7.0
220216,Compliance Law,2024,10.0
220217,Criminal Law And Procedure,2021,0.0
220217,Criminal Law And Procedure,2022,0.0
220217,Criminal Law And Procedure,2023,17.0
220217,Criminal Law And Procedure,2024,19.0
220220,Human Resources Law,2022,10.0
220220,Human Resources Law,2023,39.0
220220,Human Resources Law,2024,95.0
220222,Real Estate And Land Development Law,2020,0.0
220222,Real Estate And Land Development Law,2021,4.0
220222,Real Estate And Land Development Law,2022,1.0
220222,Real Estate And Land Development Law,2023,4.0
220222,Real Estate And Land Development Law,2024,9.0
220224,Tribal/Indigenous Law,2020,11.0
220224,Tribal/Indigenous Law,2021,14.0
220224,Tribal/Indigenous Law,2022,20.0
220224,Tribal/Indigenous Law,2023,9.0
220224,Tribal/Indigenous Law,2024,23.0
220299,Other Legal Research & Advanced Professional Studies,2012,571.0
220299,Other Legal Research & Advanced Professional Studies,2013,657.0
220299,Other Legal Research & Advanced Professional Studies,2014,769.0
220299,Other Legal Research & Advanced Professional Studies,2015,824.0
220299,Other Legal Research & Advanced Professional Studies,2016,884.0
220299,Other Legal Research & Advanced Professional Studies,2017,827.0
220299,Other Legal Research & Advanced Professional Studies,2018,907.0
220299,Other Legal Research & Advanced Professional Studies,2019,894.0
220299,Other Legal Research & Advanced Professional Studies,2020,774.0
220299,Other Legal Research & Advanced Professional Studies,2021,549.0
220299,Other Legal Research & Advanced Professional Studies,2022,899.0
220299,Other Legal Research & Advanced Professional Studies,2023,764.0
220299,Other Legal Research & Advanced Professional Studies,2024,822.0
220301,Legal Administrative Assistant,2014,0.0
220301,Legal Administrative Assistant,2015,4.0
220301,Legal Administrative Assistant,2016,4.0
220301,Legal Administrative Assistant,2017,5.0
220301,Legal Administrative Assistant,2018,11.0
220301,Legal Administrative Assistant,2019,13.0
220301,Legal Administrative Assistant,2020,15.0
220301,Legal Administrative Assistant,2021,8.0
220301,Legal Administrative Assistant,2022,15.0
220301,Legal Administrative Assistant,2023,13.0
220301,Legal Administrative Assistant,2024,21.0
220302,Paralegal,2012,111.0
220302,Paralegal,2013,122.0
220302,Paralegal,2014,103.0
220302,Paralegal,2015,99.0
220302,Paralegal,2016,66.0
220302,Paralegal,2017,79.0
220302,Paralegal,2018,99.0
220302,Paralegal,2019,94.0
220302,Paralegal,2020,95.0
220302,Paralegal,2021,98.0
220302,Paralegal,2022,75.0
220302,Paralegal,2023,92.0
220302,Paralegal,2024,102.0
220399,Other Legal Support Services,2012,8.0
220399,Other Legal Support Services,2013,9.0
220399,Other Legal Support Services,2014,11.0
220399,Other Legal Support Services,2015,14.0
220399,Other Legal Support Services,2016,15.0
220399,Other Legal Support Services,2017,4.0
220399,Other Legal Support Services,2018,6.0
220399,Other Legal Support Services,2019,13.0
220399,Other Legal Support Services,2020,10.0
220399,Other Legal Support Services,2021,0.0
229999,Other Legal Professions & Studies,2012,1338.0
229999,Other Legal Professions & Studies,2013,1344.0
229999,Other Legal Professions & Studies,2014,928.0
229999,Other Legal Professions & Studies,2015,885.0
229999,Other Legal Professions & Studies,2016,842.0
229999,Other Legal Professions & Studies,2017,976.0
229999,Other Legal Professions & Studies,2018,968.0
229999,Other Legal Professions & Studies,2019,1061.0
229999,Other Legal Professions & Studies,2020,1074.0
229999,Other Legal Professions & Studies,2021,1008.0
229999,Other Legal Professions & Studies,2022,1138.0
229999,Other Legal Professions & Studies,2023,1091.0
229999,Other Legal Professions & Studies,2024,1115.0
230101,General English Language & Literature,2012,5442.0
230101,General English Language & Literature,2013,5301.0
230101,General English Language & Literature,2014,5067.0
230101,General English Language & Literature,2015,4637.0
230101,General English Language & Literature,2016,4524.0
230101,General English Language & Literature,2017,4281.0
230101,General English Language & Literature,2018,4391.0
230101,General English Language & Literature,2019,4112.0
230101,General English Language & Literature,2020,3951.0
230101,General English Language & Literature,2021,3951.0
230101,General English Language & Literature,2022,3916.0
230101,General English Language & Literature,2023,3937.0
230101,General English Language & Literature,2024,3663.0
231301,General Writing,2012,104.0
231301,General Writing,2013,104.0
231301,General Writing,2014,132.0
231301,General Writing,2015,117.0
231301,General Writing,2016,109.0
231301,General Writing,2017,79.0
231301,General Writing,2018,80.0
231301,General Writing,2019,78.0
231301,General Writing,2020,80.0
231301,General Writing,2021,93.0
231301,General Writing,2022,84.0
231301,General Writing,2023,77.0
231301,General Writing,2024,79.0
231302,Creative Writing,2012,3357.0
231302,Creative Writing,2013,3369.0
231302,Creative Writing,2014,3193.0
231302,Creative Writing,2015,3411.0
231302,Creative Writing,2016,3175.0
231302,Creative Writing,2017,2988.0
231302,Creative Writing,2018,3003.0
231302,Creative Writing,2019,3129.0
231302,Creative Writing,2020,2979.0
231302,Creative Writing,2021,2996.0
231302,Creative Writing,2022,3225.0
231302,Creative Writing,2023,3478.0
231302,Creative Writing,2024,3274.0
231303,"Professional, Technical, Business, & Scientific Writing",2012,335.0
231303,"Professional, Technical, Business, & Scientific Writing",2013,329.0
231303,"Professional, Technical, Business, & Scientific Writing",2014,314.0
231303,"Professional, Technical, Business, & Scientific Writing",2015,354.0
231303,"Professional, Technical, Business, & Scientific Writing",2016,326.0
231303,"Professional, Technical, Business, & Scientific Writing",2017,370.0
231303,"Professional, Technical, Business, & Scientific Writing",2018,317.0
231303,"Professional, Technical, Business, & Scientific Writing",2019,364.0
231303,"Professional, Technical, Business, & Scientific Writing",2020,369.0
231303,"Professional, Technical, Business, & Scientific Writing",2021,338.0
231303,"Professional, Technical, Business, & Scientific Writing",2022,418.0
231303,"Professional, Technical, Business, & Scientific Writing",2023,377.0
231303,"Professional, Technical, Business, & Scientific Writing",2024,299.0
231304,Rhetoric & Composition,2012,349.0
231304,Rhetoric & Composition,2013,285.0
231304,Rhetoric & Composition,2014,265.0
231304,Rhetoric & Composition,2015,168.0
231304,Rhetoric & Composition,2016,162.0
231304,Rhetoric & Composition,2017,130.0
231304,Rhetoric & Composition,2018,153.0
231304,Rhetoric & Composition,2019,166.0
231304,Rhetoric & Composition,2020,139.0
231304,Rhetoric & Composition,2021,119.0
231304,Rhetoric & Composition,2022,130.0
231304,Rhetoric & Composition,2023,109.0
231304,Rhetoric & Composition,2024,124.0
231399,"Other Rhetoric, Composition, or Writing Studies",2012,3.0
231399,"Other Rhetoric, Composition, or Writing Studies",2013,1.0
231399,"Other Rhetoric, Composition, or Writing Studies",2014,7.0
231399,"Other Rhetoric, Composition, or Writing Studies",2015,15.0
231399,"Other Rhetoric, Composition, or Writing Studies",2016,19.0
231399,"Other Rhetoric, Composition, or Writing Studies",2017,145.0
231399,"Other Rhetoric, Composition, or Writing Studies",2018,128.0
231399,"Other Rhetoric, Composition, or Writing Studies",2019,140.0
231399,"Other Rhetoric, Composition, or Writing Studies",2020,162.0
231399,"Other Rhetoric, Composition, or Writing Studies",2021,151.0
231399,"Other Rhetoric, Composition, or Writing Studies",2022,144.0
231399,"Other Rhetoric, Composition, or Writing Studies",2023,119.0
231399,"Other Rhetoric, Composition, or Writing Studies",2024,17.0
231401,General Literature,2012,17.0
231401,General Literature,2013,20.0
231401,General Literature,2014,34.0
231401,General Literature,2015,24.0
231401,General Literature,2016,22.0
231401,General Literature,2017,16.0
231401,General Literature,2018,20.0
231401,General Literature,2019,9.0
231401,General Literature,2020,2.0
231401,General Literature,2021,8.0
231401,General Literature,2022,31.0
231401,General Literature,2023,43.0
231401,General Literature,2024,31.0
231402,US English Literature,2012,6.0
231402,US English Literature,2013,1.0
231402,US English Literature,2014,7.0
231402,US English Literature,2015,5.0
231402,US English Literature,2016,5.0
231402,US English Literature,2017,5.0
231402,US English Literature,2018,8.0
231402,US English Literature,2019,4.0
231402,US English Literature,2020,4.0
231402,US English Literature,2021,1.0
231402,US English Literature,2022,0.0
231402,US English Literature,2023,0.0
231402,US English Literature,2024,0.0
231404,British & Commonwealth English Literature,2012,177.0
231404,British & Commonwealth English Literature,2013,154.0
231404,British & Commonwealth English Literature,2014,117.0
231404,British & Commonwealth English Literature,2015,101.0
231404,British & Commonwealth English Literature,2016,82.0
231404,British & Commonwealth English Literature,2017,99.0
231404,British & Commonwealth English Literature,2018,84.0
231404,British & Commonwealth English Literature,2019,122.0
231404,British & Commonwealth English Literature,2020,74.0
231404,British & Commonwealth English Literature,2021,70.0
231404,British & Commonwealth English Literature,2022,63.0
231404,British & Commonwealth English Literature,2023,72.0
231404,British & Commonwealth English Literature,2024,67.0
231405,Children's & Adolescent Literature,2016,31.0
231405,Children's & Adolescent Literature,2017,10.0
231405,Children's & Adolescent Literature,2018,15.0
231405,Children's & Adolescent Literature,2019,9.0
231405,Children's & Adolescent Literature,2020,11.0
231405,Children's & Adolescent Literature,2021,26.0
231405,Children's & Adolescent Literature,2022,15.0
231405,Children's & Adolescent Literature,2023,10.0
231405,Children's & Adolescent Literature,2024,14.0
231499,Other Literature,2012,0.0
231499,Other Literature,2013,0.0
231499,Other Literature,2018,5.0
231499,Other Literature,2019,15.0
231499,Other Literature,2020,11.0
231499,Other Literature,2021,11.0
231499,Other Literature,2022,8.0
231499,Other Literature,2023,9.0
231499,Other Literature,2024,11.0
239999,Other English Language & Literature,2012,163.0
239999,Other English Language & Literature,2013,171.0
239999,Other English Language & Literature,2014,167.0
239999,Other English Language & Literature,2015,143.0
239999,Other English Language & Literature,2016,178.0
239999,Other English Language & Literature,2017,152.0
239999,Other English Language & Literature,2018,143.0
239999,Other English Language & Literature,2019,132.0
239999,Other English Language & Literature,2020,124.0
239999,Other English Language & Literature,2021,145.0
239999,Other English Language & Literature,2022,135.0
239999,Other English Language & Literature,2023,143.0
239999,Other English Language & Literature,2024,131.0
240101,Liberal Arts & Sciences,2012,2185.0
240101,Liberal Arts & Sciences,2013,2130.0
240101,Liberal Arts & Sciences,2014,1966.0
240101,Liberal Arts & Sciences,2015,1766.0
240101,Liberal Arts & Sciences,2016,1649.0
240101,Liberal Arts & Sciences,2017,1448.0
240101,Liberal Arts & Sciences,2018,1524.0
240101,Liberal Arts & Sciences,2019,1275.0
240101,Liberal Arts & Sciences,2020,1188.0
240101,Liberal Arts & Sciences,2021,1218.0
240101,Liberal Arts & Sciences,2022,1024.0
240101,Liberal Arts & Sciences,2023,901.0
240101,Liberal Arts & Sciences,2024,874.0
240102,General Studies,2012,163.0
240102,General Studies,2013,184.0
240102,General Studies,2014,143.0
240102,General Studies,2015,163.0
240102,General Studies,2016,143.0
240102,General Studies,2017,174.0
240102,General Studies,2018,179.0
240102,General Studies,2019,183.0
240102,General Studies,2020,168.0
240102,General Studies,2021,203.0
240102,General Studies,2022,183.0
240102,General Studies,2023,175.0
240102,General Studies,2024,214.0
240103,Humanistic Studies,2012,644.0
240103,Humanistic Studies,2013,630.0
240103,Humanistic Studies,2014,574.0
240103,Humanistic Studies,2015,586.0
240103,Humanistic Studies,2016,536.0
240103,Humanistic Studies,2017,510.0
240103,Humanistic Studies,2018,488.0
240103,Humanistic Studies,2019,498.0
240103,Humanistic Studies,2020,465.0
240103,Humanistic Studies,2021,490.0
240103,Humanistic Studies,2022,498.0
240103,Humanistic Studies,2023,504.0
240103,Humanistic Studies,2024,457.0
240199,"Other Liberal Arts & Sciences, General Studies, & Humanities",2012,808.0
240199,"Other Liberal Arts & Sciences, General Studies, & Humanities",2013,341.0
240199,"Other Liberal Arts & Sciences, General Studies, & Humanities",2014,335.0
240199,"Other Liberal Arts & Sciences, General Studies, & Humanities",2015,281.0
240199,"Other Liberal Arts & Sciences, General Studies, & Humanities",2016,271.0
240199,"Other Liberal Arts & Sciences, General Studies, & Humanities",2017,353.0
240199,"Other Liberal Arts & Sciences, General Studies, & Humanities",2018,293.0
240199,"Other Liberal Arts & Sciences, General Studies, & Humanities",2019,153.0
240199,"Other Liberal Arts & Sciences, General Studies, & Humanities",2020,169.0
240199,"Other Liberal Arts & Sciences, General Studies, & Humanities",2021,133.0
240199,"Other Liberal Arts & Sciences, General Studies, & Humanities",2022,158.0
240199,"Other Liberal Arts & Sciences, General Studies, & Humanities",2023,113.0
240199,"Other Liberal Arts & Sciences, General Studies, & Humanities",2024,131.0
250101,Library & Information Science,2012,7254.0
250101,Library & Information Science,2013,6840.0
250101,Library & Information Science,2014,5736.0
250101,Library & Information Science,2015,5158.0
250101,Library & Information Science,2016,4684.0
250101,Library & Information Science,2017,4561.0
250101,Library & Information Science,2018,4792.0
250101,Library & Information Science,2019,4990.0
250101,Library & Information Science,2020,4730.0
250101,Library & Information Science,2021,5220.0
250101,Library & Information Science,2022,5629.0
250101,Library & Information Science,2023,5417.0
250101,Library & Information Science,2024,5606.0
250102,Children and Youth Library Services,2016,16.0
250102,Children and Youth Library Services,2017,8.0
250102,Children and Youth Library Services,2018,18.0
250102,Children and Youth Library Services,2019,18.0
250102,Children and Youth Library Services,2020,16.0
250102,Children and Youth Library Services,2021,14.0
250102,Children and Youth Library Services,2022,14.0
250102,Children and Youth Library Services,2023,12.0
250102,Children and Youth Library Services,2024,20.0
250103,Archival Administration,2016,117.0
250103,Archival Administration,2017,132.0
250103,Archival Administration,2018,144.0
250103,Archival Administration,2019,36.0
250103,Archival Administration,2020,117.0
250103,Archival Administration,2021,144.0
250103,Archival Administration,2022,116.0
250103,Archival Administration,2023,139.0
250103,Archival Administration,2024,121.0
259999,Other Library Science,2012,223.0
259999,Other Library Science,2013,183.0
259999,Other Library Science,2014,138.0
259999,Other Library Science,2015,122.0
259999,Other Library Science,2016,119.0
259999,Other Library Science,2017,153.0
259999,Other Library Science,2018,128.0
259999,Other Library Science,2019,129.0
259999,Other Library Science,2020,102.0
259999,Other Library Science,2021,107.0
259999,Other Library Science,2022,103.0
259999,Other Library Science,2023,121.0
259999,Other Library Science,2024,135.0
260101,General Biological Sciences,2012,3518.0
260101,General Biological Sciences,2013,3505.0
260101,General Biological Sciences,2014,3480.0
260101,General Biological Sciences,2015,3450.0
260101,General Biological Sciences,2016,3470.0
260101,General Biological Sciences,2017,3464.0
260101,General Biological Sciences,2018,3599.0
260101,General Biological Sciences,2019,3649.0
260101,General Biological Sciences,2020,3613.0
260101,General Biological Sciences,2021,3572.0
260101,General Biological Sciences,2022,3566.0
260101,General Biological Sciences,2023,3822.0
260101,General Biological Sciences,2024,3727.0
260102,General Biomedical Sciences,2012,1017.0
260102,General Biomedical Sciences,2013,1271.0
260102,General Biomedical Sciences,2014,1503.0
260102,General Biomedical Sciences,2015,1689.0
260102,General Biomedical Sciences,2016,1923.0
260102,General Biomedical Sciences,2017,2226.0
260102,General Biomedical Sciences,2018,2532.0
260102,General Biomedical Sciences,2019,2846.0
260102,General Biomedical Sciences,2020,3121.0
260102,General Biomedical Sciences,2021,3396.0
260102,General Biomedical Sciences,2022,3664.0
260102,General Biomedical Sciences,2023,3939.0
260102,General Biomedical Sciences,2024,4033.0
260202,Biochemistry,2012,268.0
260202,Biochemistry,2013,338.0
260202,Biochemistry,2014,280.0
260202,Biochemistry,2015,277.0
260202,Biochemistry,2016,314.0
260202,Biochemistry,2017,296.0
260202,Biochemistry,2018,322.0
260202,Biochemistry,2019,303.0
260202,Biochemistry,2020,276.0
260202,Biochemistry,2021,307.0
260202,Biochemistry,2022,344.0
260202,Biochemistry,2023,366.0
260202,Biochemistry,2024,325.0
260203,Biophysics,2012,47.0
260203,Biophysics,2013,27.0
260203,Biophysics,2014,28.0
260203,Biophysics,2015,33.0
260203,Biophysics,2016,34.0
260203,Biophysics,2017,32.0
260203,Biophysics,2018,26.0
260203,Biophysics,2019,27.0
260203,Biophysics,2020,27.0
260203,Biophysics,2021,18.0
260203,Biophysics,2022,32.0
260203,Biophysics,2023,33.0
260203,Biophysics,2024,62.0
260204,Molecular Biology,2012,204.0
260204,Molecular Biology,2013,235.0
260204,Molecular Biology,2014,235.0
260204,Molecular Biology,2015,225.0
260204,Molecular Biology,2016,198.0
260204,Molecular Biology,2017,220.0
260204,Molecular Biology,2018,211.0
260204,Molecular Biology,2019,229.0
260204,Molecular Biology,2020,246.0
260204,Molecular Biology,2021,241.0
260204,Molecular Biology,2022,263.0
260204,Molecular Biology,2023,252.0
260204,Molecular Biology,2024,231.0
260205,Molecular Biochemistry,2012,69.0
260205,Molecular Biochemistry,2013,57.0
260205,Molecular Biochemistry,2014,82.0
260205,Molecular Biochemistry,2015,95.0
260205,Molecular Biochemistry,2016,94.0
260205,Molecular Biochemistry,2017,99.0
260205,Molecular Biochemistry,2018,95.0
260205,Molecular Biochemistry,2019,101.0
260205,Molecular Biochemistry,2020,72.0
260205,Molecular Biochemistry,2021,81.0
260205,Molecular Biochemistry,2022,75.0
260205,Molecular Biochemistry,2023,63.0
260205,Molecular Biochemistry,2024,75.0
260206,Molecular Biophysics,2012,1.0
260206,Molecular Biophysics,2013,1.0
260206,Molecular Biophysics,2014,3.0
260206,Molecular Biophysics,2015,1.0
260206,Molecular Biophysics,2016,1.0
260206,Molecular Biophysics,2017,1.0
260206,Molecular Biophysics,2018,1.0
260206,Molecular Biophysics,2019,1.0
260206,Molecular Biophysics,2020,3.0
260206,Molecular Biophysics,2021,3.0
260206,Molecular Biophysics,2022,0.0
260206,Molecular Biophysics,2023,1.0
